link,measureId
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_001_MedicarePartBClaims.pdf,001
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_012_MedicarePartBClaims.pdf,012
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_014_MedicarePartBClaims.pdf,014
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_021_MedicarePartBClaims.pdf,021
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_023_MedicarePartBClaims.pdf,023
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_024_MedicarePartBClaims.pdf,024
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_039_MedicarePartBClaims.pdf,039
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_047_MedicarePartBClaims.pdf,047
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_048_MedicarePartBClaims.pdf,048
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_050_MedicarePartBClaims.pdf,050
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_052_MedicarePartBClaims.pdf,052
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_076_MedicarePartBClaims.pdf,076
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_093_MedicarePartBClaims.pdf,093
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_110_MedicarePartBClaims.pdf,110
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_111_MedicarePartBClaims.pdf,111
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_112_MedicarePartBClaims.pdf,112
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_113_MedicarePartBClaims.pdf,113
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_117_MedicarePartBClaims.pdf,117
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_128_MedicarePartBClaims.pdf,128
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_130_MedicarePartBClaims.pdf,130
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_134_MedicarePartBClaims.pdf,134
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_141_MedicarePartBClaims.pdf,141
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_145_MedicarePartBClaims.pdf,145
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_146_MedicarePartBClaims.pdf,146
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_147_MedicarePartBClaims.pdf,147
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_154_MedicarePartBClaims.pdf,154
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_155_MedicarePartBClaims.pdf,155
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_181_MedicarePartBClaims.pdf,181
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_182_MedicarePartBClaims.pdf,182
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_195_MedicarePartBClaims.pdf,195
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_225_MedicarePartBClaims.pdf,225
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_226_MedicarePartBClaims.pdf,226
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_236_MedicarePartBClaims.pdf,236
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_249_MedicarePartBClaims.pdf,249
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_250_MedicarePartBClaims.pdf,250
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_254_MedicarePartBClaims.pdf,254
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_261_MedicarePartBClaims.pdf,261
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_268_MedicarePartBClaims.pdf,268
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_317_MedicarePartBClaims.pdf,317
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_320_MedicarePartBClaims.pdf,320
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_326_MedicarePartBClaims.pdf,326
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_395_MedicarePartBClaims.pdf,395
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_396_MedicarePartBClaims.pdf,396
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_397_MedicarePartBClaims.pdf,397
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_405_MedicarePartBClaims.pdf,405
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_406_MedicarePartBClaims.pdf,406
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_416_MedicarePartBClaims.pdf,416
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_418_MedicarePartBClaims.pdf,418
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_419_MedicarePartBClaims.pdf,419
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_422_MedicarePartBClaims.pdf,422
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_425_MedicarePartBClaims.pdf,425
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_429_MedicarePartBClaims.pdf,429
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_435_MedicarePartBClaims.pdf,435
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_436_MedicarePartBClaims.pdf,436
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/Claims-Registry-Measures/2020_Measure_437_MedicarePartBClaims.pdf,437
