link,measureId
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_356_MIPSCQM.pdf,356
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_357_MIPSCQM.pdf,357
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_358_MIPSCQM.pdf,358
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_360_MIPSCQM.pdf,360
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_364_MIPSCQM.pdf,364
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_370_MIPSCQM.pdf,370
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_374_MIPSCQM.pdf,374
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_383_MIPSCQM.pdf,383
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_384_MIPSCQM.pdf,384
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_385_MIPSCQM.pdf,385
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_386_MIPSCQM.pdf,386
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_387_MIPSCQM.pdf,387
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_389_MIPSCQM.pdf,389
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_391_MIPSCQM.pdf,391
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_392_MIPSCQM.pdf,392
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_393_MIPSCQM.pdf,393
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_394_MIPSCQM.pdf,394
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_395_MIPSCQM.pdf,395
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_396_MIPSCQM.pdf,396
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_397_MIPSCQM.pdf,397
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_398_MIPSCQM.pdf,398
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_400_MIPSCQM.pdf,400
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_401_MIPSCQM.pdf,401
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_402_MIPSCQM.pdf,402
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_404_MIPSCQM.pdf,404
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_405_MIPSCQM.pdf,405
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_406_MIPSCQM.pdf,406
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_409_MIPSCQM.pdf,409
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_410_MIPSCQM.pdf,410
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_413_MIPSCQM.pdf,413
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_415_MIPSCQM.pdf,415
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_416_MIPSCQM.pdf,416
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_418_MIPSCQM.pdf,418
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_419_MIPSCQM.pdf,419
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_420_MIPSCQM.pdf,420
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_421_MIPSCQM.pdf,421
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_422_MIPSCQM.pdf,422
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_424_MIPSCQM.pdf,424
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_425_MIPSCQM.pdf,425
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_430_MIPSCQM.pdf,430
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_431_MIPSCQM.pdf,431
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_432_MIPSCQM.pdf,432
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_433_MIPSCQM.pdf,433
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_436_MIPSCQM.pdf,436
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_438_MIPSCQM.pdf,438
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_439_MIPSCQM.pdf,439
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_440_MIPSCQM.pdf,440
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_441_MIPSCQM.pdf,441
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_443_MIPSCQM.pdf,443
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_445_MIPSCQM.pdf,445
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_measure_448_MIPSCQM.pdf,448
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_450_MIPSCQM.pdf,450
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_451_MIPSCQM.pdf,451
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_452_MIPSCQM.pdf,452
https://qpp.cms.gov/docs/QPP_quality_measure_specifications/CQM-Measures/2022_Measure_453_MIPSCQM.pdf,453
