link,measureId
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Immunization%20Registry%20Reporting.pdf,PI_PHCDRR_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20e-Prescribing.pdf,PI_EP_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Electronic%20Case%20Reporting.pdf,PI_PHCDRR_3
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20HIE%20Bi-Directional%20Exchange.pdf,PI_HIE_5
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Provide%20Patients%20Electronic%20Access.pdf,PI_PEA_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Public%20Health%20Registry%20Reporting.pdf,PI_PHCDRR_4
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Query%20of%20Prescription%20Drug%20Monitoring%20Program.pdf,PI_EP_2
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Safety%20Assurance%20Factors%20for%20EHR%20Resilience.pdf,PI_PPHI_2
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Security%20Risk%20Analysis.pdf,PI_PPHI_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Support%20Electronic%20Referral%20Loops%20by%20Sending%20Health%20Info.pdf,PI_HIE_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Support%20Electronic%20Referral%20Loops%20Receiving%20and%20Reconcilling.pdf,PI_HIE_4
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Syndromic%20Surveillance%20Reporting.pdf,PI_PHCDRR_2
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2022%20MIPS%20PI%20Measures%20Clinical%20Data%20Registry%20Reporting.pdf,PI_PHCDRR_5
