link,measureId
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-aki-new-hd.pdf,COST_AKID_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-cataract.pdf,COST_IOL_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-el-ha.pdf,COST_PHA_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-fihr.pdf,COST_FIHR_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-hd-access.pdf,COST_HAC_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-ich-cva.pdf,COST_IHCI_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-ip-copd.pdf,COST_COPDE_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-knee-arthro.pdf,COST_KA_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-l-fusion.pdf,COST_LSFDD_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-lgi-bleed.pdf,COST_LGH_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-lump-mast.pdf,COST_LPMSM_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-ne-cabg.pdf,COST_NECABG_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-op-pci.pdf,COST_EOPCI_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-pna-hosp.pdf,COST_SPH_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-rleccli.pdf,COST_CCLI_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-rn-stone.pdf,COST_RUSST_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-ss-clnscpy.pdf,COST_SSC_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-ebcm-stemi-pci.pdf,COST_STEMI_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-mspb-clinician.pdf,MSPB_1
https://qpp.cms.gov/docs/cost_specifications/2020-12-14-mif-tpcc.pdf,TPCC_1
