link,measureId
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Clinical%20Data%20Registry%20Reporting.pdf,PI_PHCDRR_5
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Electronic%20Case%20Reporting.pdf,PI_PHCDRR_3
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Health%20Information%20Exchange%20(HIE)%20Bi-Directional%20Exchange.pdf,PI_HIE_5
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Immunization%20Registry%20Reporting.pdf,PI_PHCDRR_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Provide%20Patients%20Electronic%20Access%20to%20Their%20Health%20Information.pdf,PI_PEA_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Public%20Health%20Registry%20Reporting.pdf,PI_PHCDRR_4
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Query%20of%20PDMP.pdf,PI_EP_2
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Security%20Risk%20Analysis.pdf,PI_PPHI_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Support%20Electronic%20Referral%20Loops%20by%20Receiving%20Reconciling%20Health%20Information.pdf,PI_HIE_4
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Support%20Electronic%20Referral%20Loops%20by%20Sending%20Health%20Info.pdf,PI_HIE_1
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20Syndromic%20Surveillance%20Reporting.pdf,PI_PHCDRR_2
https://qpp.cms.gov/docs/pi_specifications/Measure%20Specifications/2021%20MIPS%20PI%20ePrescribing.pdf,PI_EP_1
