link,measureId
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-chron-copd.pdf,COST_ACOPD_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-aki-new-hd.pdf,COST_AKID_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-rleccli.pdf,COST_CCLI_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ckd.pdf,COST_CKD_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ip-copd.pdf,COST_COPDE_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-colrec-rsct.pdf,COST_CRR_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-diabetes.pdf,COST_D_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-depression.pdf,COST_DEP_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-emergency.pdf,COST_EDV_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-op-pci.pdf,COST_EOPCI_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-esrd.pdf,COST_ESRD_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-fihr.pdf,COST_FIHR_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-hd-access.pdf,COST_HAC_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-heart-fail.pdf,COST_HF_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ich-cva.pdf,COST_IHCI_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-cataract1.pdf,COST_IOL_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-knee-arthro.pdf,COST_KA_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-kidney-tplt.pdf,COST_KTM_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-low-back.pdf,COST_LBP_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-lgi-bleed.pdf,COST_LGH_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-lump-mast.pdf,COST_LPMSM_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-l-fusion.pdf,COST_LSFDD_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-mel-rsct.pdf,COST_MR_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ne-cabg.pdf,COST_NECABG_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-prost-ca.pdf,COST_PC_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-el-ha.pdf,COST_PHA_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-psych.pdf,COST_PRC_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-rheum-arth.pdf,COST_RA_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-resp-infxn.pdf,COST_RIH_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-rn-stone.pdf,COST_RUSST_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-sepsis.pdf,COST_S_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ss-clnscpy.pdf,COST_SSC_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-ebcm-ip-pci.pdf,COST_STEMI_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-mspb-clinician.pdf,MSPB_1
https://qpp.cms.gov/docs/cost_specifications/2025-06-py2025-mif-tpcc.pdf,TPCC_1
